ID,Label
11561,0.69756997
11562,0.73904574
11563,0.86243796
11564,0.70228523
11565,0.8439246
11566,0.775933
11567,0.67898077
11568,0.5271587
11569,0.76552767
11570,0.8004914
11571,0.8004914
11572,0.13633028
11573,0.14775151
11574,0.2661836
11575,0.15041377
11576,0.5786624
11577,0.70066595
11578,0.12002007
11579,0.40874004
11580,0.59083915
11581,0.59083915
11582,0.28071612
11583,0.4599994
11584,0.3290958
11585,0.7145149
11586,0.7653584
11587,0.21825582
11588,0.6306839
11589,0.5251661
11590,0.25402513
11591,0.69523317
11592,0.6044222
11593,0.542554
11594,0.68271583
11595,0.79097193
11596,0.7857615
11597,0.807197
11598,0.827515
